sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari
2e3e80c3b4c3652ff7a1be9118665bbd6d3b9ae7,2019-01-02,71.0.3578.98,644.0964373918019,64.0,1104.7809347905143,12.0.1,3263.958850501792
4e6563687b9c03d2f54ce0f06ef0ccc8e0964328,2019-01-03,71.0.3578.98,642.392562871697,64.0,1095.3122743092415,12.0.1,3265.6985239329288
71e901cf4534417abfabe4d77a317817f5cc09db,2019-01-04,71.0.3578.98,645.8709987380482,64.0,1085.0326550143795,12.0.1,3259.283704607531
ac12b3e9488edb436f063b11213e954ae62d5a5e,2019-01-31,72.0.3626.81,613.4535086485178,65.0,1017.6064215499935,12.0.1,3448.6070230031582
9d402a0e8eb9cd11acd615c6e653e27b7ace0d32,2019-02-01,72.0.3626.81,614.6062445444328,65.0,1007.6033051691127,12.0.1,3446.4367244925525
0f0b7a7e353421b600ee555bf354d3a98bb603ae,2019-02-02,72.0.3626.81,610.3908574674832,65.0,1038.5610736604203,12.0.1,3451.363262994431
78c15447152438264b49f4488683f60ee47d068f,2019-02-03,72.0.3626.81,610.6324353138529,65.0,1029.8400678930723,12.0.1,3454.0809551719235
18c828feb81aa835e7c9359ae64726d872db6ed4,2019-02-04,72.0.3626.81,610.6040405822255,65.0,1032.6234790114404,12.0.1,3454.439366267262
8f48bdf1101b19e416f2f6ccd289aaff6b706af6,2019-02-05,72.0.3626.81,612.8723115100256,65.0,1029.274962317837,12.0.1,3451.3863055141614
3bbb55915a04548e70c63b7c143a83e0e9d3c5e7,2019-04-02,73.0.3683.86,629.9381314812216,66.0.2,815.92768724087,12.0.1,3707.307941693361
adc473fd8ff15c3cf48011f0ce6ce83e740d978a,2019-04-03,73.0.3683.86,630.9941334367398,66.0.2,814.0469205962515,12.0.1,3707.7382187207636
b8669365b81965f5400d6b13a7783415b44e679d,2019-04-04,73.0.3683.86,633.8216198135898,66.0.2,818.6394158146343,12.0.1,3718.141780197708
